node,cis_mean,cis_median,cis_sd,degree_mean,strength_mean,cv,top50_rate,topdecile_rate
186,-0.00031251955948921953,-0.00029437515276025,0.0002629926336815583,44.736666666666665,10567.768088573648,-0.8415237565014881,0.0,0.0
187,9.673121496402194e-05,0.00016366043748705,0.00035426658400801057,69.35111111111111,14573.830862403405,3.662381209000382,0.058888888888888886,0.04
188,0.00044394667509719025,0.00048899903166745,0.00040733383533741774,90.0,19216.66471440523,0.9175287442984968,0.42444444444444446,0.3844444444444444
189,-2.3815737642184599e-07,-2.5568461490318243e-05,0.00028710972468491724,61.41,6595.436817590818,-1205.5462190529106,0.04,0.03111111111111111
190,-2.1671224824789885e-05,-4.09189330171897e-05,0.00028605253659810695,62.26555555555556,9541.755432965225,-13.199647869966684,0.02666666666666667,0.024444444444444446
191,-0.00011628867911385461,-0.0001065661123842,0.00027460597191483976,52.76222222222222,6282.807894707927,-2.361416210136686,0.005555555555555556,0.0044444444444444444
192,1.6908325885184115e-05,-1.6442666926048942e-05,0.0003290401838466073,60.135555555555555,6146.986045166469,19.460246158073407,0.056666666666666664,0.043333333333333335
193,0.00021195350066348904,0.00019506897471425002,0.0003958514222716957,76.34222222222222,9732.226127045495,1.8676333301056196,0.1622222222222222,0.15
194,0.00015033991942235844,9.405847967383681e-05,0.00039006378963842275,70.16222222222223,9843.90892198537,2.5945456877796675,0.12222222222222222,0.11333333333333333
195,-8.370748053524879e-05,-9.835083817080005e-05,0.000303262786732543,54.69555555555556,8527.461005537634,-3.6228875220398087,0.022222222222222223,0.01888888888888889
196,-1.2846938517783129e-05,-2.9228742110276834e-05,0.00026729565167061793,58.70444444444445,8831.850558415801,-20.80617505101461,0.023333333333333334,0.02
197,-0.0002421801312179565,-0.000257591150804,0.00024190910533905408,45.53111111111111,5070.858764329975,-0.9988808913533105,0.0033333333333333335,0.0033333333333333335
198,-6.027490255903114e-06,1.5521181917887983e-05,0.00045102519671716727,59.845555555555556,4953.254095936525,-74.82802585627556,0.08333333333333333,0.06888888888888889
199,0.0005310697805400833,0.0002478236341114,0.0010272511298138564,84.9888888888889,11365.81392947427,1.9343053727688484,0.33111111111111113,0.32666666666666666
200,-0.0002843897206363696,-0.00031162314298980004,0.00022833429140915474,49.31,19012.018302457564,-0.8028922103732109,0.0011111111111111111,0.0011111111111111111
201,1.3536726354064573e-05,-3.594247337397311e-05,0.0002745921420890811,65.59444444444445,18259.365456506617,20.28497399643684,0.027777777777777776,0.024444444444444446
202,-0.00030079772291570207,-0.0003105297837403,0.00020608914431970352,48.94888888888889,17241.855562324847,-0.6851419695669025,0.0,0.0
203,-9.975333575260383e-05,-0.000108735835564,0.00024480675771992096,61.51888888888889,21204.699829313722,-2.454121016334342,0.005555555555555556,0.0044444444444444444
204,9.922055169426775e-05,9.309233517876702e-05,0.0002230501674949434,73.03222222222222,24038.34605769482,2.2480238588295376,0.013333333333333334,0.011111111111111112
205,9.834943183737874e-05,9.868541653695819e-05,0.0002783380548236321,73.60555555555555,28333.216540208217,2.8300931649901693,0.05444444444444444,0.043333333333333335
206,-0.00011408451122735797,-0.00013189094789289998,0.00021195044878997928,55.41,9191.58430794865,-1.857837199018061,0.0044444444444444444,0.0022222222222222222
207,-0.0001622358376206849,-0.00013764273128835002,0.0002915756277587024,54.45444444444445,11729.661754044668,-1.7972331639845203,0.0011111111111111111,0.0011111111111111111
208,0.00011267978454384717,9.275125868359665e-05,0.00025954314805129685,77.81111111111112,23658.427085970707,2.303369225473631,0.052222222222222225,0.04555555555555556
209,-0.0002947127005329278,-0.00028004262903625,0.00026047294618595314,47.404444444444444,11988.635441449409,-0.8838198887083621,0.0,0.0
210,-0.0002075942644544762,-0.00020684968530734998,0.00020785342087688248,50.56,13747.751074602289,-1.0012483794920215,0.0011111111111111111,0.0011111111111111111
211,-0.00012988289050619835,-0.00013521144765775,0.00023474558183736845,54.614444444444445,12925.529820978443,-1.8073633942275544,0.0033333333333333335,0.0033333333333333335
212,-0.0001463675638802423,-0.00010521208513589999,0.00031380992592869794,55.19222222222222,13497.826601627783,-2.1439854405546894,0.006666666666666667,0.005555555555555556
213,0.0001038282248602592,9.288928755495942e-05,0.0002089022130506046,70.02777777777777,14417.391157520704,2.0119983109772206,0.02,0.017777777777777778
214,0.00016214291508118706,0.00015552071687355,0.0003122791360948519,73.56666666666666,22799.00174659362,1.9259499308896086,0.09777777777777778,0.08666666666666667
215,0.00011980671718046951,8.578878436285503e-05,0.0002557549604112255,79.88666666666667,27002.58708030661,2.134729724928293,0.052222222222222225,0.04666666666666667
216,4.633826211107611e-05,4.9085461823877136e-05,0.00020512846227409705,65.35666666666667,8972.433278332153,4.426762095272143,0.0077777777777777776,0.005555555555555556
217,-0.0001556300106280537,-0.00012929848978645003,0.0002763366115159744,55.263333333333335,16601.803968662123,-1.7755997728253206,0.0022222222222222222,0.0022222222222222222
218,7.873427295579122e-06,2.21707014182229e-05,0.00023066904735790698,63.59888888888889,18135.815670472282,29.297158492519028,0.011111111111111112,0.0077777777777777776
219,0.0002731705943275751,0.00021463640273905,0.00036010068422058104,82.43111111111111,17335.32851026897,1.3182263819683422,0.15222222222222223,0.14
220,-0.00019243841872084458,-0.00014704144413515,0.0003059420402666978,51.07,8020.330183197699,-1.5898178871990427,0.0022222222222222222,0.0011111111111111111
221,-3.0856761682274955e-05,-4.1569986409278275e-05,0.0002659980898357208,67.06888888888889,23843.01431998291,-8.620414953929467,0.023333333333333334,0.02
222,5.698426297048684e-05,6.764278016511692e-05,0.0002659410619572435,68.17555555555556,15134.706334635366,4.666921147948848,0.02,0.016666666666666666
223,0.0001893882324590053,0.00017585700791545,0.00031805063077636084,77.10777777777778,15709.644841679525,1.6793579339476945,0.09777777777777778,0.08444444444444445
224,-0.00011110237410986823,-8.783716645740136e-05,0.00032669768900886253,57.263333333333335,12167.115197406998,-2.9405104222686895,0.013333333333333334,0.006666666666666667
225,0.00019817915045877447,0.00018110964716355,0.0003911536182903165,79.41444444444444,21637.722182734105,1.9737374864349562,0.15555555555555556,0.13111111111111112
226,-7.916877300507816e-05,-9.507913290080806e-05,0.0002538397531682016,62.2,13116.82125927315,-3.206311573780731,0.005555555555555556,0.005555555555555556
227,0.0005255425877923564,0.00043857121437825,0.0004706278945695108,97.67444444444445,20653.705172517515,0.8955085762820375,0.3811111111111111,0.3466666666666667
228,0.00024888221205426734,0.00025281254954759996,0.00031210790854051913,82.7611111111111,17814.760133250147,1.2540386312239373,0.13444444444444445,0.1111111111111111
229,0.00017648546154754572,0.00014515536171895,0.00048098987059447875,77.33222222222223,13926.009520948446,2.7253795659814086,0.15888888888888889,0.14444444444444443
230,0.00029498642179475555,0.0003041343652613,0.00035746410205146157,98.0188888888889,20319.868025880216,1.211798495254729,0.2577777777777778,0.22444444444444445
231,-9.123837582308624e-05,-9.447297793439804e-05,0.00023184596593670635,65.56222222222222,14323.458670301685,-2.541101415332756,0.006666666666666667,0.005555555555555556
232,0.0001302373316482518,6.450199470959614e-05,0.0004090412091616744,82.86666666666666,14339.899871747974,3.1407370220577224,0.16777777777777778,0.15
233,-5.453492525155413e-07,-4.62593309833069e-05,0.0003213506892468123,72.07,9971.662062569989,-589.2566786596163,0.056666666666666664,0.04666666666666667
234,-0.0001266902252580946,-0.00015371780675490002,0.0002762913823021495,64.85666666666667,8497.632329423552,-2.180842142630072,0.008888888888888889,0.005555555555555556
235,-0.00022752071197412046,-0.00027203566515949997,0.0003024477988964175,53.80555555555556,6099.352976097299,-1.3293198508047026,0.0077777777777777776,0.005555555555555556
236,6.888428538550353e-05,4.198798514740009e-05,0.0003681521669003342,75.77444444444444,12134.256394215143,5.344501504806358,0.10222222222222223,0.08666666666666667
237,-8.137755360964734e-06,-5.580320891607243e-07,0.0002688960248277754,68.99333333333334,12414.277567943525,-33.04302143532337,0.017777777777777778,0.014444444444444444
238,-0.0002961110002058963,-0.0003756649915595,0.00030637379565250956,53.18555555555555,6353.397559988217,-1.0346586092359866,0.008888888888888889,0.0077777777777777776
239,0.00014838158534573328,6.827503250941659e-05,0.00042363900773971833,81.19444444444444,20028.217030424377,2.855064573899972,0.16444444444444445,0.1511111111111111
240,-0.00037293275205573743,-0.00043560005833505,0.00028671883828071816,45.68,5240.735543367068,-0.768821822970019,0.0011111111111111111,0.0011111111111111111
241,-0.00011885972800897768,-0.00014046671865865,0.00024021431652401662,63.535555555555554,11006.283999982037,-2.0209899563784366,0.0077777777777777776,0.005555555555555556
242,-0.00033130051183943144,-0.00043098888528825003,0.00032278269523791083,49.09777777777778,6007.134772157777,-0.9742897571928628,0.006666666666666667,0.005555555555555556
243,-0.0003847227002006315,-0.00043384202879255,0.00021189689767786682,46.71,7217.702342673532,-0.5507782555262878,0.0,0.0
244,-0.0001765117401061167,-0.00017397211129075,0.0002240279883187954,55.85888888888889,6479.610213034898,-1.2691959650055713,0.0,0.0
245,2.0037595204043233e-05,2.1359694660973157e-05,0.00022236067508638093,73.18,15344.26580527968,11.0971737287872,0.013333333333333334,0.011111111111111112
246,-0.0003714886833670624,-0.0003699605137602,0.00019252943842519132,47.84777777777778,8015.581403994196,-0.5182646122088082,0.0,0.0
247,4.640067910201405e-05,4.532362908084526e-05,0.0002135978419917068,70.5188888888889,11609.957276101377,4.603334393492431,0.011111111111111112,0.01
248,-0.00042828173621408294,-0.000432310130962,0.00020688978856811375,44.31111111111111,6567.127591808894,-0.4830693701696792,0.0,0.0
249,-0.00019401052410754008,-0.00027109256114935,0.00031108894428372906,48.04,8831.738610878794,-1.6034642745013792,0.027777777777777776,0.021111111111111112
250,-0.000297025234301142,-0.0002984271514837,0.00023882145998663402,49.98777777777778,7689.523221741609,-0.8040443450824872,0.0011111111111111111,0.0011111111111111111
251,0.00011781775050149664,0.00011102261190355,0.00023358496694340184,71.40222222222222,11977.606289671809,1.982595712013994,0.042222222222222223,0.034444444444444444
252,-0.00012152096013518902,-0.0001454513304697,0.00027070613380496473,65.24111111111111,14435.132866551181,-2.2276497281111913,0.008888888888888889,0.005555555555555556
253,0.0005992279368089403,0.00034468323839135,0.0008244883032773446,89.56444444444445,20380.73597288627,1.3759176644333038,0.4022222222222222,0.39222222222222225
254,-0.00036259441333498597,-0.00037772820585734996,0.0002536448187421228,45.83444444444444,7507.64315640452,-0.6995276524235657,0.0,0.0
255,0.00023675249856546635,0.00021702738964725,0.00026032946446165073,83.35333333333334,22595.88625879622,1.0995848662170082,0.10222222222222223,0.08
256,5.81259579028069e-05,6.059744730364542e-05,0.00031159951003724933,74.03444444444445,11239.445341349086,5.36076343994672,0.03888888888888889,0.03111111111111111
257,0.00011016763401412934,5.202017734467553e-05,0.0006047843087317756,76.30333333333333,8221.13997854573,5.489673207052901,0.2088888888888889,0.19444444444444445
258,-0.00014211152515273106,-0.0002223128742045,0.00041363497175821276,61.05555555555556,9647.408190156784,-2.910636356296002,0.057777777777777775,0.051111111111111114
259,8.502501059592029e-05,0.00010911243211145,0.00046147519343625663,65.86666666666666,10475.457979815123,5.427522915926568,0.14888888888888888,0.12333333333333334
260,3.8380269018817126e-05,4.640362407552365e-05,0.00027872436578090155,65.69333333333333,13668.353727840542,7.262178533564947,0.027777777777777776,0.023333333333333334
261,0.0001122146981361946,0.00011276253053455,0.00042334530890515617,67.8788888888889,7970.6797871430135,3.772636882125222,0.14,0.12444444444444444
262,-0.00010119357090461872,-9.81055226831331e-05,0.000216872348350473,54.92777777777778,7404.774652924181,-2.143143545699052,0.0011111111111111111,0.0011111111111111111
263,-6.76577506511732e-05,-8.567431523482158e-05,0.00046777453793220926,60.15888888888889,6251.970239869323,-6.9138351989255495,0.07777777777777778,0.07222222222222222
264,-4.0911256732441975e-05,-7.72787110252113e-06,0.00032980489928900936,60.64555555555555,5375.221678293132,-8.061470744981523,0.02,0.014444444444444444
265,6.790686888705024e-05,0.00013098160826365002,0.00033172388714034667,65.4011111111111,13553.878282037038,4.88498280920748,0.03666666666666667,0.027777777777777776
266,0.00010079319311902814,0.00012201879706344999,0.0003859522205544857,69.9811111111111,6654.553403872343,3.829149653972259,0.09666666666666666,0.08444444444444445
267,0.0003726403515958871,0.0003502944832728,0.00046327688517133097,84.34444444444445,19577.438518610896,1.2432279091281435,0.33666666666666667,0.3244444444444444
268,0.0002076161489101692,0.00023006852542949998,0.0003215350969071476,77.32222222222222,14948.522407195236,1.5486998414861675,0.11555555555555555,0.09222222222222222
269,-0.00017081726066435328,-0.0001552765350043,0.00034002594552787793,49.096666666666664,5382.914959052917,-1.9905830605491948,0.012222222222222223,0.011111111111111112
270,0.00022076442334943808,0.00017282165087805,0.00033788721885921296,84.24888888888889,33719.12810007511,1.5305329261517218,0.13777777777777778,0.12333333333333334
271,-0.00019696173903905627,-0.00021719766045404998,0.00028595975770148366,58.61,12168.177015611967,-1.45185435047758,0.013333333333333334,0.011111111111111112
272,-0.0003793377585852661,-0.00040150152552635,0.000224437151279753,48.778888888888886,12602.14777859288,-0.5916551838045009,0.0,0.0
273,4.973855525256583e-05,4.481524430009674e-05,0.00028807423623707014,75.50888888888889,15563.522324770367,5.791769277862357,0.03666666666666667,0.03111111111111111
274,-0.0003581908192110282,-0.0003989133515904,0.00031990325140316013,41.63444444444445,8745.298527085242,-0.8931084613162267,0.011111111111111112,0.01
275,-0.0004261885079982333,-0.00042286033100770004,0.00023329554167047164,43.71111111111111,6115.9682788587525,-0.5473998882941224,0.0,0.0
276,-0.00018466662196538558,-0.00014267603710965,0.0003542220781709564,51.67333333333333,5857.034958895966,-1.918170562720061,0.0044444444444444444,0.0033333333333333335
277,-0.0002752501399570766,-0.0002962534946223,0.00027806570631340905,54.41222222222222,10907.650261618892,-1.010229118709155,0.0011111111111111111,0.0011111111111111111
278,-0.0004942166966506082,-0.00051079998858755,0.00027622537224702027,43.47,7823.192315816589,-0.5589155002634416,0.0,0.0
279,-0.00029281947118478524,-0.00028773014672754996,0.0002976054542317629,47.714444444444446,7636.231181123232,-1.0163444836083233,0.0033333333333333335,0.0022222222222222222
280,-0.00032602582831689974,-0.0003820840084234,0.0004052947292913101,52.44888888888889,12159.57988717368,-1.2431368747182827,0.03777777777777778,0.035555555555555556
281,8.976694656989036e-05,0.0001033627812862,0.0003932243778021568,70.03,11908.512905621745,4.380502989438344,0.09777777777777778,0.08222222222222222
282,-0.00027365829658983865,-0.00033627020338455004,0.0003713147455674906,55.94444444444444,9622.231932307655,-1.35685542954329,0.022222222222222223,0.01888888888888889
283,2.4251149204007746e-05,-4.812153223421739e-05,0.00044902634828164706,73.15444444444445,14369.830545440365,18.51567298952748,0.12666666666666668,0.10555555555555556
284,0.0004618981947891887,0.00042426251450465,0.0005170851933483369,91.03333333333333,10362.074704844637,1.1194787058744313,0.39,0.3688888888888889
285,0.00019776739113105862,0.00014743143017425,0.0005075264223396389,80.02555555555556,13040.22850846774,2.566279604726675,0.21888888888888888,0.20444444444444446
286,0.0014511556250444535,0.0010747746161130002,0.001391195160458977,124.60444444444444,15041.095676810393,0.9586808860809538,0.7055555555555556,0.6944444444444444
287,7.895871572567096e-05,0.00011292397899905,0.00044096092767645405,67.82111111111111,6750.528017626446,5.5847023805263,0.10333333333333333,0.09444444444444444
288,0.0003527157518995896,0.00034824459067465,0.0005340325318282084,90.32666666666667,9504.494525580307,1.5140592075973847,0.33444444444444443,0.3111111111111111
289,0.00012796839236175236,0.00010942908132990001,0.0002584291541766823,71.08666666666667,15356.359006911036,2.019476445762731,0.05333333333333334,0.04777777777777778
290,-0.0001682844898043136,-0.0002050000491482,0.0002961929963538327,52.23111111111111,15619.420845330398,-1.7600730566331755,0.012222222222222223,0.012222222222222223
291,-0.00025122389366990486,-0.00017231619505364998,0.00039430042843566974,46.49444444444445,8138.05674045475,-1.5695180210595734,0.0011111111111111111,0.0011111111111111111
292,5.320060429825702e-05,5.106178310686185e-05,0.0002765354666356784,71.00444444444445,20317.153342177306,5.197976043379987,0.034444444444444444,0.03111111111111111
293,-0.00033405833771857075,-0.00037232871108695,0.0003077500299963579,51.64111111111111,10633.475721254423,-0.9212463670211506,0.006666666666666667,0.0044444444444444444
294,-0.0004818124000222172,-0.00050059156260525,0.0002894032099622002,42.02111111111111,7452.519792210575,-0.6006553794565174,0.0,0.0
295,-0.0002835983913617192,-0.0002772276748649,0.0002644069732505253,48.82666666666667,5605.764714927028,-0.9323288893881068,0.0,0.0
296,0.00023171632737640921,0.0002391725941846,0.00026925990778491326,85.07444444444444,12382.639660113215,1.1620238885778504,0.09,0.07333333333333333
297,-7.843393803881156e-05,-9.904870108078567e-05,0.00031103748987209196,66.09222222222222,11781.799858024302,-3.9655982811698287,0.022222222222222223,0.016666666666666666
298,-0.00010712968837502287,-0.0001216294122899,0.00027854707925152074,61.31333333333333,8886.100456603874,-2.600092313126373,0.013333333333333334,0.012222222222222223
299,-1.1924982657469113e-05,-1.1414499151311422e-05,0.00025094533014909733,66.06888888888889,8264.85326066806,-21.043664159286624,0.016666666666666666,0.012222222222222223
300,0.0001312586226017745,0.00011843256321140001,0.0002788399264463985,73.63777777777777,15853.029283646361,2.124355116024422,0.06888888888888889,0.06111111111111111
301,0.000512498692822404,0.0005061959737068,0.0003235437866088584,109.13111111111111,20595.085406514067,0.6313065596851696,0.43777777777777777,0.39222222222222225
302,0.000495416757520415,0.00043456160210920004,0.00044134294231479125,113.03333333333333,19719.009464214818,0.8908518648495746,0.4088888888888889,0.3877777777777778
303,0.000602527911451802,0.0005764456199004999,0.0004079886097461107,122.35222222222222,20204.388325292144,0.6771281495707887,0.5188888888888888,0.5
304,0.00021337363105137635,0.00016956982034640002,0.00032917609066178454,92.03777777777778,11802.129777001483,1.5427215117435253,0.14666666666666667,0.13333333333333333
305,9.76091179739743e-05,7.660283989086094e-05,0.0003097246747563076,77.17777777777778,21516.263293588476,3.1731121147810195,0.06444444444444444,0.056666666666666664
306,-6.240296203808953e-05,-8.689331701685402e-05,0.00027516507627608935,68.54444444444445,9477.851738883413,-4.409487423179272,0.014444444444444444,0.01
307,0.0003614108598128321,0.00033071481402165,0.0002846003639932683,97.98555555555555,18875.88947358331,0.787470426706761,0.22666666666666666,0.18777777777777777
308,8.277659369512726e-05,6.027383770484158e-05,0.00028450645079934795,73.26555555555555,13845.13256240286,3.4370398454327282,0.05555555555555555,0.04888888888888889
309,-0.00011845390266524194,-0.0001251617146457,0.000261712067294479,54.343333333333334,19391.80578884705,-2.2094001244863457,0.015555555555555555,0.011111111111111112
310,0.0005341478802432385,0.00047242173293565,0.00048752444730116386,95.68555555555555,24038.50516370072,0.9127143724302651,0.45555555555555555,0.43777777777777777
311,0.0004631625044988923,0.00032372247518265,0.000544662343406904,89.43222222222222,20694.35941889512,1.1759638099292786,0.37777777777777777,0.36
312,4.1161443612479434e-05,-1.5120688924405532e-05,0.00032728237696974326,61.49333333333333,12087.719015363728,7.95118801106667,0.057777777777777775,0.051111111111111114
313,3.335294509467232e-06,8.098081221199502e-05,0.0004045791910093688,58.93888888888889,8289.884414186105,121.30238869790088,0.06444444444444444,0.04666666666666667
314,0.00011639246649476863,0.00010435204248245,0.00045054180968239594,65.49777777777778,6112.507839694155,3.870884630687382,0.10888888888888888,0.10333333333333333
315,0.0002785086229639991,2.1169963417661817e-05,0.0009037144388797098,70.50111111111111,9999.344555652986,3.2448346814616467,0.2733333333333333,0.26222222222222225
316,0.0004264209946027439,0.0004673474508695,0.00046829490833244535,85.91777777777777,19182.703446207543,1.0981985274170456,0.4255555555555556,0.38333333333333336
317,-0.0002304402324210435,-0.00017715432857945,0.0003357981041756145,44.34777777777778,5391.328714148427,-1.457202592827058,0.0,0.0
318,8.055467668586613e-05,6.432100714709674e-05,0.0002539260593130214,62.05444444444444,13291.164589639224,3.15221995494117,0.017777777777777778,0.014444444444444444
319,-4.600921933136868e-05,-3.8396866327874696e-05,0.0002597232720472545,56.19444444444444,17263.356523205464,-5.645026710335367,0.012222222222222223,0.006666666666666667
320,-1.9324089390121146e-05,-1.3230730044553232e-05,0.00023404013279234814,53.69,21235.169030228233,-12.111314953448417,0.0077777777777777776,0.0044444444444444444
321,-0.0003715828669002666,-0.00043313673644659997,0.0003080973827527534,39.297777777777775,10194.851907399578,-0.8291485162458989,0.0,0.0
322,6.642184391541512e-05,6.170544809150152e-05,0.00020741353342188648,58.205555555555556,12025.066352414977,3.1226705131224177,0.011111111111111112,0.01
323,5.0304501214760625e-05,4.770237230718668e-05,0.00024708395473097206,60.278888888888886,21912.382277599456,4.91176631840793,0.02666666666666667,0.023333333333333334
324,0.00013090558752115478,0.0001412680836774,0.0005097799465902325,75.2911111111111,28571.952205767175,3.89425658784695,0.22444444444444445,0.20555555555555555
325,1.5554759215861122e-05,1.9786426244394527e-05,0.00042634976592997886,68.91333333333333,29445.437985364835,27.409602425425643,0.1,0.09222222222222222
326,0.00014265591108574834,0.00020511600387705,0.00040799318006236627,76.07666666666667,17340.736202426982,2.8599808935861595,0.14666666666666667,0.12
327,7.245489962499503e-05,-1.003006147083252e-05,0.0005990514217356434,72.65555555555555,27073.45972441852,8.267921490971005,0.21555555555555556,0.19666666666666666
328,0.00032692880818903315,0.0003331511627185,0.00039674345109341535,86.04222222222222,25156.105286012094,1.2135469287368972,0.24222222222222223,0.2111111111111111
329,-6.327015960292035e-05,-0.0001395377293473,0.0004290224741668357,63.64,23090.166930183957,-6.780802780637105,0.056666666666666664,0.05
330,-7.875411707164819e-05,-8.972587967090253e-05,0.0002292066392895785,55.394444444444446,14115.444374070723,-2.9104083419671,0.0033333333333333335,0.0022222222222222222
331,-2.6292711051443892e-05,-3.809746857212882e-05,0.000272794328357313,71.61555555555556,13011.83551609816,-10.37528339407709,0.024444444444444446,0.021111111111111112
332,-0.0001461223053130796,-0.00015287911208845,0.000266597942735662,59.00666666666667,8111.732336900565,-1.8244849214803514,0.0044444444444444444,0.0044444444444444444
333,-9.36559296067174e-05,-0.00010988324703495,0.0002926845345083545,62.114444444444445,10545.969423444974,-3.125104152373518,0.021111111111111112,0.016666666666666666
334,-0.00029875114492904385,-0.0003073830481388,0.0002559441984761807,49.623333333333335,7122.851715818627,-0.8567136990787761,0.0011111111111111111,0.0
335,-0.00041169666527552447,-0.0004287593563795,0.00028601395626645155,44.78333333333333,6152.094754552634,-0.694720118937663,0.0011111111111111111,0.0
336,-9.153491877097134e-05,-0.00012464779602945,0.0003322154013387956,66.88888888888889,11642.23006118407,-3.6293843464266202,0.03333333333333333,0.027777777777777776
337,-2.7386184568045416e-05,-6.09503089206378e-05,0.00029424941092800626,68.79555555555555,26161.676985614773,-10.744447084145508,0.03,0.025555555555555557
338,-8.80660621456055e-05,-9.791229649594766e-05,0.00029429949839146306,65.95777777777778,15619.988304772012,-3.3418037689124565,0.023333333333333334,0.015555555555555555
339,-0.00027337676839134895,-0.00030776761155705003,0.00021556509589921313,49.36888888888889,11780.067856478418,-0.7885274859589522,0.0033333333333333335,0.0022222222222222222
340,-0.0001469860839049652,-0.00011385649458195,0.00038100856596094283,56.13444444444445,16002.821709447264,-2.592140397503796,0.02,0.011111111111111112
341,-0.0001346651182340874,-0.0001326888035506,0.00027200671127204873,58.11222222222222,16966.778080101038,-2.019875041428482,0.008888888888888889,0.0077777777777777776
342,0.00023656151898069513,0.000245936400518,0.00027951464496747257,81.21,27037.607129033968,1.181572751865373,0.1111111111111111,0.09333333333333334
343,-0.00020038401395015476,-0.00020124853793135,0.0002717307601705314,52.08222222222222,10713.687133137344,-1.3560500900941332,0.006666666666666667,0.0033333333333333335
344,-7.592096757507199e-05,-9.317977496540435e-05,0.0003150219646314603,59.66444444444444,20437.472031588033,-4.149340751222131,0.022222222222222223,0.021111111111111112
345,-8.581609433714223e-05,-9.236249727729929e-05,0.0002609400437456316,58.12,11655.064662534156,-3.040688879646363,0.02,0.017777777777777778
346,-6.935724652515349e-05,-8.467792518700634e-05,0.00029757814293366225,59.73444444444444,13862.05460669996,-4.290512640604049,0.03333333333333333,0.027777777777777776
347,-0.00016763974774621577,-0.00016997279209395,0.00019868570411844515,50.626666666666665,11061.074937591064,-1.1851944827501697,0.0,0.0
348,-3.522754740471612e-05,-3.6491842017245825e-05,0.00024612652394338786,61.03777777777778,15743.641195601267,-6.986762976023629,0.013333333333333334,0.008888888888888889
349,-0.00019362318821530432,-0.00019497067258305,0.00028484783207674157,55.156666666666666,17313.768591508542,-1.4711452419634659,0.0033333333333333335,0.0022222222222222222
350,-0.0001282785295686248,-0.0001263172415448,0.00024985837983469494,53.626666666666665,15727.257558756231,-1.947780198875985,0.006666666666666667,0.005555555555555556
351,0.000256286816853518,0.0002214129983629,0.00032147511811438947,82.57555555555555,25538.322560820656,1.2543568259233957,0.14,0.12777777777777777
352,-4.0053209839742605e-05,-4.0325147443792463e-05,0.00025183258015805854,62.855555555555554,12823.912478948914,-6.287450647917333,0.012222222222222223,0.0077777777777777776
353,0.00021869992564178792,0.0002015436923508,0.0003136530388816178,80.95777777777778,26715.02070898791,1.4341707614265726,0.11777777777777777,0.10333333333333333
354,8.550626672033426e-05,9.284527701321664e-05,0.0002981228299041111,69.37444444444445,17463.281799127053,3.486561176611567,0.04666666666666667,0.03333333333333333
355,0.0006927837640522698,0.0005983444541393999,0.0007154452063850626,101.96222222222222,15282.334398082776,1.0327107006668865,0.5311111111111111,0.5133333333333333
356,0.0003004480450187771,0.0002601700656116,0.0005666259104629586,77.33888888888889,6881.8274604961025,1.8859364201472708,0.2677777777777778,0.24333333333333335
357,0.00028549363548723765,0.00015508419276899998,0.00047375657516983703,78.20222222222222,12255.245504817309,1.659429550369137,0.22666666666666666,0.2088888888888889
358,-8.337500724471258e-05,-0.0001235251034369,0.0003068973446525793,57.772222222222226,11244.929742602375,-3.6809273521477492,0.03333333333333333,0.03111111111111111
359,0.00022262801164108965,0.00021198499750254998,0.0003085111330780904,76.83777777777777,18984.144729923788,1.385769610948408,0.16555555555555557,0.13777777777777778
360,0.0001574187982119684,0.00020816264215925,0.00040574568730114677,70.64777777777778,13178.730928387999,2.5774919635379243,0.1511111111111111,0.13555555555555557
361,-0.0005327157892285521,-0.00054371456367215,0.00027843172752954154,39.10333333333333,7396.443581338177,-0.5226646800402709,0.0,0.0
362,-0.00021387574126873187,-0.00021411298601075002,0.0002524942834594886,59.30111111111111,14883.892168440603,-1.1805653224702706,0.0011111111111111111,0.0011111111111111111
363,-0.0002186168024434869,-0.00021123085696449998,0.0002721484013045347,59.99444444444445,16539.462218585097,-1.244864979556573,0.0,0.0
364,-0.0003828345897232907,-0.00038944638262275,0.0002588860783867088,44.97666666666667,5522.1156036598895,-0.6762348161220993,0.0,0.0
365,1.7001494554107104e-05,-1.296275165331423e-06,0.00030059322503376613,76.08222222222223,13895.451195472131,17.680400042309863,0.035555555555555556,0.03111111111111111
366,-6.14843249061548e-05,-8.8809657212267e-05,0.00036577348120156276,64.65666666666667,17912.025816222686,-5.949052571689658,0.04666666666666667,0.034444444444444444
367,-5.1720015634011e-05,-7.63796412432764e-05,0.0003257929910825197,66.42444444444445,26366.616906054012,-6.299166523613321,0.03666666666666667,0.025555555555555557
368,6.79536985236469e-06,2.6756303126383714e-05,0.00028484094291894644,70.49888888888889,16847.804500216178,41.91691535668598,0.022222222222222223,0.02
369,4.302695086520992e-05,4.373918826336805e-05,0.0002917592332073735,75.69555555555556,21962.9764102213,6.780848452900244,0.051111111111111114,0.03333333333333333
370,-0.00018591308069768904,-0.0001725581116401,0.00028740124489349134,59.76111111111111,13540.544335223452,-1.5458903903638224,0.0033333333333333335,0.0022222222222222222
371,-0.00037234080176475786,-0.0003834362007037,0.00022006854676554858,46.522222222222226,9332.742197805685,-0.5910406426652812,0.0,0.0
372,-0.00030668134871542074,-0.00029845634604155,0.0003085082686778806,52.492222222222225,8646.556497182117,-1.005957062501884,0.0011111111111111111,0.0
