cis_mean,cis_median,cis_sd,node,mean_rank,top50_rate
-5.859804970058053e-05,-5.536881757598161e-05,0.00037470672811587606,54,248.31023720349563,0.03620474406991261
-5.946773136366846e-05,-8.647477733966666e-05,0.00036428274267617436,366,248.33520599250937,0.04369538077403246
-6.07574746849586e-05,-8.210320413530635e-05,0.00032514545847313055,367,247.4656679151061,0.03620474406991261
-6.106107117432661e-05,-5.604030637948528e-05,0.0004559469241066146,17,248.75031210986268,0.08114856429463171
-6.369648570904373e-05,-0.0001161796559112,0.0004274343709528516,398,256.4313358302122,0.07240948813982521
-6.452291423980374e-05,-0.0001334069637112,0.0003566708581670908,397,259.04744069912607,0.0449438202247191
-6.73470605871264e-05,-2.018553181420491e-05,0.0003176462532154984,178,242.18476903870163,0.00749063670411985
-6.826192948648953e-05,-4.192894717514352e-05,0.00027555290685243465,389,248.6972534332085,0.003745318352059925
-7.047774242505195e-05,-0.000121868965362,0.00036094793942296105,20,257.0667915106117,0.05742821473158552
-7.298940625352346e-05,-8.72235945896831e-05,0.0003144683799926187,297,254.59925093632958,0.024968789013732832
-7.34170651368684e-05,-9.475279341094503e-05,0.00025903270683609814,226,254.4956304619226,0.006242197253433208
-7.394397133032687e-05,-8.462993672813013e-05,0.00018985211174667096,169,253.6441947565543,0.0
-7.4059134302537e-05,-9.363965816898303e-05,0.00035344539687171645,74,253.40699126092383,0.0449438202247191
-7.462638551130772e-05,-8.78107898681608e-05,0.0002283776292492003,330,254.71722846441946,0.0024968789013732834
-7.513260050633708e-05,-9.113551650642614e-05,0.00030362091711163153,149,253.95131086142322,0.016229712858926344
-7.903945259335154e-05,-9.005270754825723e-05,0.0002948436332295039,346,253.6697877652934,0.031210986267166042
-7.978972704349312e-05,-9.424096055399236e-05,0.0003084691821147992,195,258.2003745318352,0.024968789013732832
-8.017434079984984e-05,-9.913538767957188e-05,0.0002492979644665292,101,257.41198501872657,0.0012484394506866417
-8.088021356822056e-05,-7.837815432499708e-05,0.0002444115060883083,86,254.39263420724095,0.003745318352059925
-8.224054055558102e-05,-0.0001066404926759,0.00030402522556591976,373,257.92134831460675,0.02122347066167291
-8.427127949780678e-05,-0.000118675207888,0.00033510346405201763,336,260.605493133583,0.03495630461922597
-8.545166149524776e-05,-0.0001191372191379,0.0003500405480865998,4,260.3445692883895,0.05368289637952559
-8.583214682382185e-05,-0.0001051406133061,0.0002964802604999476,333,257.9344569288389,0.02372034956304619
-8.70738156853861e-05,-0.0001048299820357,0.00031613799773490357,344,257.02559300873907,0.02372034956304619
